title	summary	score	published	tickers	open	close	percent	sentiment	fin	fin2
В случае срыва сделки по покупке Twitter Маск заплатит $1 млрд неустойки	Маск покупает социальную сеть за $44 млрд. Сделка должна быть закрыта до 24 октября этого года	-0.5483870967741935	2022-04-27	TWTR	49.35	47.14	-4.478216818642352	[-0.54838709]	-4.656898066395483	-4.656898038439892
В сервисных центрах Apple сообщили о дефиците запчастей для iPhone	Ремонт смартфонов, который прежде осуществляли в день обращения, теперь может занять неделю. В основном нехватка затронула экраны и аккумуляторы	-0.2571428571428571	2022-06-22	AAPL	137.76	132.6	-3.7456445993031338	[-0.25714286]	-0.8884041704016838	-0.8884041609718687
В работе сервисов «Яндекс.Go» и Uber Russia произошел сбой	В работе сервисов «Яндекс Go» и Uber Russia произошел сбой.	-0.75	2022-06-24	UBER	23.18	19.5	-15.875754961173424	[-0.75]	-7.265626040283595	-7.265626056237672
В правительстве обсудят докапитализацию «Аэрофлота» на 107 млрд руб.	После новостей о докапитализации на 107 млрд руб. акции «Аэрофлота» сначала подорожали более чем на 8%, но потом немного откатились	0.6000000000000001	2022-04-20	AFLT	30.48	34	11.548556430446192	[0.6]	10.202416472871207	10.202416483209728
В офисах «Газпрома» в ЕС прошли обыски	В офисы «Газпрома» с обысками пришли представители антимонопольного регулятора Евросоюза, сообщают Reuters и Bloomberg со ссылкой на источники.	-0.6000000000000001	2022-03-30	GAZP	219.41	200	-8.846451848138187	[-0.6]	-5.324732427710841	-5.324732413846917
В ФРГ сообщили о снижении заявки «Газпрома» на поставки по Nord Stream	«Газпром» заявлял объем поставок 800 ГВт/, но позже сообщил снизил его до 530 ГВт/ч, сообщил немецкий регулятор. 21 июля «Северный поток» возобновит работу после планового ремонта. Турбину от Канады «Газпром» пока не получил	-0.3125	2022-07-20	GAZP	194.65	189.59	-2.5995376316465464	[-0.3125]	-1.6046863369463917	-1.604686364018857
В ФРГ предупредили о риске дефицита туалетной бумаги из-за «Газпрома»	По словам главы Ассоциации производителей бумаги Баварии, из-за дефицита газа и дорогой электроэнергии немцы рискуют столкнуться с дефицитом привычных бумажных изделий уже в ближайшие месяцы	-0.28571428571428575	2022-07-27	GAZP	198	193	-2.525252525252525	[-0.28571429]	-1.2580981918441134	-1.258098195151255
В Сеть потенциально попали данные 25 млн клиентов СДЭК	Эксперты сообщили о новой утечке данных в СДЭК, которая могла коснуться 25 млн пользователей и 30 тыс. контрагентов. Несмотря на планы властей ужесточить ответственность за такие инциденты, совсем прекратить их не получится	-0.6000000000000001	2022-07-15	DVEC	0.849	0.824	-2.9446407538280357	[-0.6]	-5.324732427710841	-5.32473243856438
В США начали новое расследование действий Маска с акциями Twitter	Причиной стала задержка раскрытия Маском своей доли в Twitter. Инвесторы должны уведомлять SEC о приобретении 5% акций в течение 10 дней, однако бизнесмен раскрыл долю в Twitter позднее, и тогда она уже превышала 9%	-0.393939393939394	2022-05-12	TWTR	47.05	43.49	-7.566418703506899	[0.18165616]	-2.658454333671499	4.789343905660147
В Петербурге открыли «большой подарок от «Газпрома»	Петр I изображен выходящим из бушующих волн и поддерживающим двух обессиливших матросов. Высота памятника составляет семь метров	0.8	2022-06-09	GAZP	306.48	310.4	1.2790394152962539	[0.8]	12.790274622968216	12.79027463976066
В Ненецком округе пропал топ-менеджер VK Владимир Габриелян	Два человека, в том числе топ-менеджер VK Владимир Габриелян, пропали в результате опрокидывания вездеходов вблизи села Шойна в Ненецком автономном округе (НАО).	-0.7619047619047619	2022-06-07	VKCO	37.7	35.1	-6.896551724137934	[-0.76190476]	-7.419665215884607	-7.419665218517156
В НОВАТЭКе сообщили об отсутствии решений о плате за СПГ в рублях	В пресс-службе компании указали, что экспортеры СПГ освобождены от обязанности продавать валютную выручку, другие решения пока не рассматриваются	-0.2682926829268293	2022-07-12	NVTK	967	942	-2.5853154084798344	[-0.33357245]	-1.0326750080377542	-1.87734889031426
В НОВАТЭКе сообщили об отсутствии решений о плате за СПГ в рубля	В пресс-службе компании указали, что экспортеры СПГ освобождены от обязанности продавать валютную выручку, другие решения пока не рассматриваются	-0.5294117647058822	2022-07-12	NVTK	967	922	-4.653567735263702	[-0.464132]	-4.4113707276766005	-3.5666968164558677
В НОВАТЭКе пояснили предложение снизить НДПИ на сырье для нефтехимии	Из-за курсовых колебаний выплаты по НДПИ растут, что не позволяет нефтегазовым компаниям фиксировать цены для внутренних потребителей на докризисном уровне, говорится в письме главы НОВАТЭКа Леонида Михельсона	0.3333333333333333	2022-03-30	NVTK	1433.8	1485	3.5709303947551994	[0.33333333]	6.75193893940853	6.751938942897284
В Москве обнаружили мертвым бывшего вице-президента Газпромбанка	В квартире на западе Москвы обнаружили три тела. Погибли бывший вице-президент Газпромбанка Владислав Аваев, его жена и дочь	-0.9199999999999999	2022-04-18	GAZP	224.1	216.99	-3.172690763052202	[-0.92]	-9.465305467866052	-9.465305453078322
В Литве заморозили операции с недвижимостью семьи экс-главы «Аэрофлота»	Полубояринов арендует земельный участок в Паланге, а его жена и сын владеют недвижимостью на нем, подтвердили власти Литвы	-0.7333333333333334	2022-03-31	AFLT	39.5	35.74	-9.518987341772146	[-0.73333333]	-7.04997119444218	-7.049971212710026
В Ленинградской области нашли тело учредителя подрядчика «Газпрома»	Тело гендиректора и учредителя компании-подрядчика «Газпрома» обнаружили в бассейне возле дома в коттеджном поселке в Лениградской области, у него огнестрельное ранение головы	-1.0	2022-07-05	GAZP	199.87	140	-29.95447040576375	[-0.1603202]	-10.500448727904857	0.36441235449064013
В Кремле усомнились, что Маск сможет вернуть свободу слова в Twitter	Пресс-секретарь президента выразил сомнение, что в западных соцсетях возможна «полноформатная, свободная палитра разных точек зрения». Ранее Илон Маск купил Twitter, пообещав вернуть в него свободу слова	-0.3548387096774193	2022-04-28	TWTR	49.43	47.97	-2.953671859194823	[-0.35483871]	-2.152519211462895	-2.1525191835586677
В Испании нашли мертвым бывшего замглавы совета директоров НОВАТЭКа	Тела бывшего зампредседателя совета директоров НОВАТЭКа Протосени, его жены и дочери нашли в их доме в Испании, куда семья отправилась на пасхальные праздники. По предварительной версии, мужчина совершил самоубийство	-1.0	2022-04-21	NVTK	1008	937.2	-7.023809523809519	[-0.69564866]	-10.500448727904857	-6.5623582490154275
В «Энел Россия» сменился гендиректор	Им стала директор по правовым вопросам и корпоративным отношениям компании Жанна Седова, она сменит Стефана Мориса Звегинцова. «Энел Россия» — российская генерирующая компания, «дочка» итальянской Enel	0.29411764705882354	2022-04-29	ENRU	0.4992	0.499	-0.040064102564098154	[0.29411764]	6.244515772722841	6.244515742454073
В «Газпроме» предложили исключить валютную конкуренцию при поставках газа	Топ-менеджер компании Кирилл Полоус пояснил, что на рынке возникает валютная конкуренция между поставками трубопроводного газа и СПГ, поэтому введение механизма для ее исключения приобретает все более важное значение	0.27777777777777773	2022-07-04	GAZP	181.2	186.25	2.7869757174393004	[0.27777778]	6.03308945327047	6.03308944864805
В «Газпроме» заявили, что Siemens устранил четверть поломок на двигателях	Западные партнеры «Газпрома» не выполняют обязательства по обслуживанию компрессорной станции «Северного потока» «Портовая», заявил зампред правления компании Виталий Маркелов в эфире канала «Россия 24».	0.5263157894736843	2022-07-29	GAZP	193.5	198	2.3255813953488373	[0.52631579]	9.248995049151258	9.24899507004717
В «Аэрофлоте» сменился гендиректор	Предыдущий гендиректор авиакомпании Михаил Полубояринов покинул свой пост после попадания под санкции ЕС. Источники РБК ранее называли Александровского в качестве основной кандидатуры на должность	0.23529411764705888	2022-04-08	AFLT	32.76	34.11	4.120879120879126	[0.23529412]	5.48338102269431	5.483381014483237
В JPMorgan предупредили о нефти за $380 при предельных ценах для России	Аналитики предположили, что, если страны G7 введут лимит цен на российскую нефть, в Москве ответят сокращением добычи: ее уменьшение на 5 млн б/с не нанесет большого ущерба российской экономике, но вызовет значительный рост цен	-0.6190476190476191	2022-07-02	JPM	114.19	107	-6.29652333829582	[-0.61904762]	-5.57119510867246	-5.571195111925127
Бывшая британская «дочка» «Газпрома» сменила название		0.4545454545454546	2022-07-30	GAZP	192	194.69	1.4010416666666656	[0.45454546]	8.3203378182552	8.320337845965462
Британия ужесточила санкции против «Аэрофлота» и «России»	Лондон расширил санкции против трех российских авиаперевозчиков, запретив им продавать их неиспользованные слоты на взлет и посадку в британских аэропортах. В Британии считают, что Россия может получить от этого до £50 млн	-0.6428571428571428	2022-05-19	AFLT	30.06	28	-6.85296074517631	[-0.64285714]	-5.879273459874484	-5.879273438133516
Британия выдала лицензию на платежи за газ Газпромбанку	Власти Великобритании выдали попавшему под санкции Газпромбанку лицензию, которая позволяет проводить платежи банку и его «дочкам» в рамках контрактов на поставку газа в Евросоюз, свидетельствуют данные на сайте Управления по осуществлению финансовых санкций страны (OFSI).	0.4285714285714286	2022-04-22	GAZP	207.01	215	3.859716921887836	[0.42857143]	7.984252344216629	7.984252315944268
Британия ввела блокирующие санкции против МКБ и Сбера	Московский кредитный банк попал под санкции Великобритании впервые, в отношении Сбербанка ужесточены ограничения.	-0.8181818181818181	2022-04-06	CBOM	5.664	5.3	-6.426553672316382	[-0.81818182]	-8.147850409634849	-8.147850406239836
Болгария договорилась о покупке СПГ у США по ценам, ниже чем у «Газпрома»	Правительство Болгарии не уточнило, по какой схеме будет рассчитываться стоимость газа при покупке у США, и сколько она будет составлять. В конце апреля «Газпром» остановил поставки в Болгарию из-за неоплаты в рублях	-0.028571428571428525	2022-05-11	GAZP	239.8	239.4	-0.1668056713928297	[0.43589744]	2.0691480011377545	8.079045710463754
Болгария договорилась о покупке СПГ у США по ценам ниже, чем у «Газпрома»	Правительство Болгарии не уточнило, по какой схеме будет рассчитываться стоимость газа при покупке у США и сколько она будет составлять. В конце апреля «Газпром» остановил поставки в Болгарию из-за неоплаты в рублях	0.4358974358974359	2022-05-11	GAZP	239.8	245	2.168473728106751	[0.43589744]	8.07904568304802	8.079045710463754
Безос поддержал идею Маска сделать приют из штаб-квартиры Twitter	Илон Маск поинтересовался у пользователей Twitter, стоит ли сделать из штаб-квартиры компании приют для бездомных, поскольку «никто все равно [туда] не ходит». Предложение одобрил основатель Amazon	0.050000000000000044	2022-04-11	TWTR	46.51	46.64	0.279509782842405	[0.05]	3.085806560104435	3.0858065385584577
Банки увидели рост доли карт «Мир» после ухода Visa и Mastercard	По данным банков, доля платежей по картам «Мир» в России выросла, отвоевав позиции у Visa и Mastercard. После ухода западных систем у всех карт теперь один оператор. Рост «Мира» эксперты объясняют эмоциями и оплатами через телефон	0.6666666666666667	2022-04-05	MA	362.27	366.88	1.2725315372512254	[0.66666667]	11.065035856236879	11.065035840855458
Банки без головы // МКБ первым засекретил руководителя в базе ЕГРЮЛ	Московский кредитный банк первым из подсанкционных банков воспользовался правом ограничения информации в ЕГРЮЛ о первом лице, хотя имя как минимум исполняющего обязанности руководителя банка известно — Николай Каторжнов. Юристы указывают на уникальность примера, которому вряд ли в ближайшее время последуют другие кредитные организации.	0.1063829787234043	2022-06-28	CBOM	5.199	5.308	2.096557030198115	[0.10638298]	3.8153623151849754	3.8153623359233273
"Аналитики ""Финама"" рекомендуют ""Покупать"" акции Capital One"	"Аналитики ""Финама"" сохраняют позитивный взгляд на перспективы бизнеса Capital One, несмотря на повышенные макроэкономические и другие риски. Хотя США формально скатились в рецессию, ситуация в экономике в целом остается неплохой и скорее говорит о реализации сценария ""мягкой посадки"". При этом во II полугодии ожидается улучшение экономических показателей в стране. И на этом фоне Capital One продолжит чувствовать себя относительно неплохо в финансовом плане.
Целевая цена для акцийCapitalOneна июль 2023 г. составляет $136,6. Потенциал роста от текущего ценового уровня равен 26,8%, что соответствует рейтингу ""Покупать"".
Capital Oneактивно инвестирует в развитие цифровых технологий и считается самым технологичным банком в Штатах. Его операционная инфраструктура практически полностью переведена на облачную платформу AWS, что позволило свести к минимуму использование традиционных дата-центров. Приложения Capital One в области цифрового банкинга считаются самыми продвинутыми в стране.
Финансовый отчет Capital One за 2квартал 2022 г. был не самым оптимистичным.Чистая прибыль упала на 42,6% г/г, до $2 млрд, или $4,96 на акцию, и заметно не дотянула до средней оценки аналитиков Уолл-стрит, хотя выручка увеличилась на 11,6% г/г, до $8,2 млрд, и совпала с консенсус-прогнозом.
Аналитики ""Финама""со сдержанным оптимизмом оцениваем долгосрочные перспективы Capital One, несмотря на заметно выросшие в последнее время макроэкономические и другие риски. Хотя ВВП Штатов в этом году сократился по итогам двух кварталов подряд, что соответствует формальному определению рецессии, ситуация в экономике, на наш взгляд, в целом остается неплохой и скорее говорит о реализации сценария ""мягкой посадки"". При этом во II полугодии ожидается улучшение экономических показателей в стране. И на этом фоне CapitalOne, мы рассчитываем, продолжит чувствовать себя относительно неплохо в финансовом плане.
Capital One, учитывая эффективную бизнес-модель банка, устойчивый баланс, хорошие позиции в сегменте кредитных карт и потребительском банкинге, сможет пройти непростой 2022 год без значительных потрясений и продолжит показывать положительный финансовый результат в предстоящие годы.
Бизнес Capital One, как и сектора в целом, сильно зависит от экономической и рыночной конъюнктуры.В случае ее дальнейшего существенного ухудшения можно ожидать снижения активности клиентов и спроса на продукты и услуги банка, возникновения убытков от переоценки инвестиционных портфелей, негативного влияния на показатели достаточности капитала."	0.5384615384615385	2022-07-29	COF	105	109.95	4.714285714285717	[0.53846154]	9.406152426687513	9.406152441077236
Американский Arconic предупредил о потере $500 млн из-за завода в Самаре	Американский производитель алюминиевых полуфабрикатов Arconic объявил о планах продать свой завод в Самаре из-за конфликта на Украине. В результате сделки он может списать $500 млн	-0.6428571428571428	2022-05-20	ARNC	27.69	25.74	-7.042253521126771	[-0.64285714]	-5.879273459874484	-5.87927345984374
Американская Whirlpool продаст российский бизнес турецкой Arcelik	Американский производитель бытовой техники простановил производство на двух своих заводах в Липецке в начале марта. Согласно соглашению с Arcelik, российские активы компании будут проданы менее чем за €220 млн	0.11764705882352944	2022-06-28	WHR	160.01	163.54	2.2061121179926264	[0.11764706]	3.961111522637246	3.9611115577908107
Алмазы идут пеплом // Европейские ювелиры отказываются от продукции АЛРОСА	На состоявшемся на днях в Женеве крупнейшем часовом салоне мира Watches & Wonders несколько марок объявили, что приостанавливают закупки бриллиантов из российских алмазов. От них уже отказались такие известные бренды, как, например, Cartier и Tiffany & Co. Формально европейские санкции российского сырья не касаются и поставки не ограничены. Марки делают это сами в знак протеста, и, как опасаются эксперты, их примеру могут последовать другие участники рынка. Заменить российские алмазы непросто, и отказ от них вызовет рост цен, поставив одновременно под вопрос производственные планы АЛРОСА.	-0.6799999999999999	2022-04-07	ALRS	93.55	90	-3.794762159273113	[-0.06720407]	-6.359875687749642	1.5692690318416467
Алекперов покинул совет директоров ЛУКОЙЛа и пост главы компании	Вагит Алекперов покинул совет директоров ЛУКОЙЛа и пост главы компании.	0.1538461538461538	2022-04-21	LKOH	3910	3974	1.6368286445012785	[0.15384616]	4.429502138039419	4.429502159684003
Алекперов заявил, что останется в России после ухода из ЛУКОЙЛа	По словам бывшего президента ЛУКОЙЛа, он ушел из компании, чтобы санкции против него не мешали ее развитию. Он останется в России и продолжит инвестировать в социальные проекты	0.3333333333333333	2022-04-22	LKOH	3821	3994	4.52761057314839	[0.33333333]	6.75193893940853	6.751938916470778
Акционеры обвинили Netflix в мошенничестве	Акционеры подали коллективный иск против стримингового сервиса Netflix компании, они обвиняют копанию в публикации вводящего в заблуждения отчета о замедлении роста числа подписчиков для мошенничества с ценными бумагами, сообщают Axios и Reuters.	-0.7272727272727273	2022-05-05	NFLX	202.34	189.3	-6.444598201047737	[-0.72727273]	-6.971551250499846	-6.971551270492678
Акционеры ЛУКОЙЛа досрочно прекратили полномочия Алекперова	Акционеры также досрочно прекратили полномочия Вагита Алекперова на посту президента ЛУКОЙЛа	-0.375	2022-05-31	LKOH	4320	4175	-3.356481481481482	[-0.375]	-2.413392008851706	-2.413391991346092
Акционерам QIWI предложили дисконт // За отсутствие торгов и присутствие «ФК Открытие»	Компания Сергея Солонина предложила выкупить ценные бумаги QIWI у иностранных акционеров компании по $2,2–2,7 за акцию. Торги ими на бирже NASDAQ были остановлены больше четырех месяцев назад, и акционеры лишились возможности их продать. К тому же присутствие в числе акционеров QIWI попавшего под санкции российского банка «ФК Открытие» является для них негативным фактором. Поэтому даже с учетом существенного дисконта к цене на Московской бирже такой исход для держателей акций может оказаться выгодным.	0.3170731707317073	2022-07-08	QIWI	288	302	4.861111111111112	[0.31707317]	6.541543967855928	6.541543956751686
Акции Twitter упали на 11% на фоне отказа Маска от покупки соцсети	Акции Twitter упали на 11% на фоне того, что глава Tesla и SpaceX Илон Маск отказался от сделки на покупку социальной сети за $44 млрд, передает телеканал CNBC.	-0.935483870967742	2022-07-12	TWTR	33.87	30	-11.426040744021252	[-0.93548387]	-9.66565577626066	-9.665655778634783
Адвокаты Маска призвали суд отложить разбирательство по иску Twitter	Адвокаты основателя Tesla и SpaceX Илона Маска подали в суд ходатайство, в котором призвали отклонить запрос Twitter о проведении ускоренного разбирательства по иску компании, сообщает Bloomberg.	-0.037037037037037035	2022-07-16	TWTR	38.26	38	-0.6795608991113383	[-0.03703704]	1.9596090318214785	1.959609055663156
Адвокатам предложили высокий приговор // По делу о хищении средств «Аэрофлота» прокуратура хочет жесткого наказания	Почти максимальное наказание в Гагаринском суде Москвы прокуратура потребовала для фигурантов уголовного дела о хищении средств компании «Аэрофлот» на сумму около 250 млн руб. Как утверждает обвинение, в договорах об оказании юридических услуг заместителем гендиректора «Аэрофлота» Владимиром Александровым и руководителем департамента Татьяной Давыдовой были установлены завышенные расценки на работу внешних адвокатов Дины Кибец и Александра Сливко. Прокуратура предложила каждого из обвиняемых приговорить к девяти годам колонии и оштрафовать на 1 млн руб. Кроме того, надзорное ведомство потребовало удовлетворить гражданский иск к подсудимым на сумму более 120 млн руб. Защита была шокирована предложением прокуратуры и намерена опровергнуть все доводы обвинения.	-0.8378378378378379	2022-06-15	AFLT	27.18	25.94	-4.562178072111841	[0.22965109]	-8.402185362961337	5.4103642084064365
Автора стратегии «Аэрофлота» заочно арестовали по делу о мошенничестве	Суд заочно арестовал бывшего замглавы «Аэрофлота» Андрея Панова по делу о мошенничестве. Обвинения касаются заказа на разработку маркетинговой стратегии компании. Панов, уехавший из России, называет их политически мотивированными	-0.5897435897435896	2022-05-18	AFLT	30.36	28.4	-6.455862977602111	[-0.58974359]	-5.19202175334689	-5.192021755689259
Австрия пригрозила забрать у «Газпрома» газохранилище в Зальцбурге	Австрия может передать ПХГ Haidach, которым управляет «дочка» Gazprom Germania, другим компаниям, если «Газпром» откажется его заполнять, заявил канцлер, предложив действовать по принципу «используй или потеряешь»	-0.6744186046511629	2022-05-12	GAZP	241.89	230.56	-4.683947248749425	[-0.6744186]	-6.287656390537635	-6.287656380897874
Австрия передаст ПХГ «Газпрома» в Хайдахе другим поставщикам	В Австрии заявили, что «Газпром» «систематически отказывается заполнять» крупнейшее газовое хранилище страны в Хайдахе. Его передадут другим энергетическим компаниям	0.23076923076923078	2022-07-06	GAZP	195.42	197.92	1.2792958755500972	[0.23076923]	5.424832195769037	5.4248321869817016
Австрийский партнер «Газпрома» списал €1 млрд из-за «Северного потока-2»	Убытки компании OMV от прекращения участия в «Северном потоке — 2» превысили 1 млрд евро. Также компания потеря 658 млн евро от реклассификации других российских активов	-0.2727272727272727	2022-04-29	GAZP	242.06	238.8	-1.3467735272246513	[-0.27272727]	-1.0900554548248271	-1.090055462848385
Австралия ввела санкции против «Газпрома», «Транснефти» и РЖД	Власти Австралии включили в санкционный список 13 российских юридических лиц, следует из документа, опубликованного на сайте правительства.	-0.8571428571428572	2022-04-14	GAZP	235	212.11	-9.74042553191489	[-0.85714286]	-8.65197862069271	-8.651978620473656
Австралия ввела санкции против 39 россиян по делу Магнитского	Под санкции Австралии попали 14 россиян, «ответственных за серьезную коррупцию», и еще 25 граждан России, которые, по мнению Канберры, причастны к смерти Сергея Магнитского	-0.7894736842105263	2022-03-29	MGNT	4155	3912	-5.8483754512635375	[-0.69473684]	-7.776387517276427	-6.550559953711747
Австралия ввела санкции против 39 россиян по «делу Магнитского»	Под санкции Австралии попали 14 россиян, «ответственных за серьезную коррупцию», и еще 25 граждан России, которые, по мнению Канберры, причастны к смерти Сергея Магнитского	-0.6000000000000001	2022-03-29	MGNT	4155	4022	-3.200962695547533	[-0.69473684]	-5.324732427710841	-6.550559953711747
«Яндекс», VK и Ozon решили претендовать на учет всей рекламы Рунета	Стать операторами рекламных данных, которые с осени должны передавать сведения обо всех кампаниях в Рунете, готовы «Яндекс», VK, Ozon, МТС, «ВымпелКом» и структура НМГ. Для площадок их услуги могут оказаться небесплатными	0.3636363636363636	2022-07-21	VKCO	35.7	36.3	1.680672268907547	[0.36363636]	7.144038659120197	7.144038672405471
«Совкомфлот»продаст часть судов	«Совкомфлот», один из мировых лидеров в сфере морских танкерных перевозок, планирует продать часть судов, сообщает компания.	-0.3548387096774193	2022-05-06	FLOT	42.64	40.84	-4.2213883677298245	[-0.35483871]	-2.152519211462895	-2.1525192218285794
«Совкомфлот» сообщил о планах продать часть судов	«Совкомфлот», один из мировых лидеров в сфере морских танкерных перевозок, планирует продать часть судов, сообщает компания.	-0.13043478260869562	2022-05-06	FLOT	42.64	41.28	-3.189493433395871	[-0.13043478]	0.7511084464299616	0.751108472492156
«Ситуация — больше чем очередной экономический кризис» // Владелец НЛМК Владимир Лисин о последствиях конфликта на Украине	Российская экономика после начала боевых действий на Украине и ввода санкций оказалась в новой реальности, и мало кто из крупных российских бизнесменов решается комментировать ее состояние. Владелец НЛМК Владимир Лисин, с позицией которого ознакомился “Ъ”, называет ситуацию очень тяжелой и призывает правительство не ухудшать ее непродуманным регулированием.	-0.7058823529411764	2022-04-05	NLMK	171.88	162.5	-5.457295787758899	[-0.70588235]	-6.694774977762196	-6.694774985807128
«Северсталь» продала одну из крупнейших угледобывающих компаний России	Покупателями «Воркутаугля» стали бизнесмен Роман Троценко и экс-глава инвесткомпании А1 Андрей Тясто. Перед сделкой Троценко согласился уступить Тясто контроль в их совместной компании	-0.25	2022-04-29	CHMF	1096	1043	-4.835766423357665	[-0.25]	-0.7959806650410766	-0.7959806599346324
«Северный поток» пересыхает // «Газпром» последовательно сокращает поставки в Германию	«Газпром» продолжил сокращать поставки газа в Европу по «Северному потоку»: с 16 июня они упадут еще на треть — до 67 млн кубометров в сутки. Компания объясняет это необходимостью ремонта газоперекачивающих агрегатов иностранного производства, который их поставщик — немецкая Siemens — не может своевременно обеспечить. Власти Германии связывают поведение «Газпрома» с политическими, а не технологическими причинами. Поток газа «Газпрома» в Европу в июне уже обвалился почти вдвое по сравнению с 2021 годом, и компания может побить антирекорд по объемам экспорта.	-0.6129032258064515	2022-06-15	GAZP	319	307.2	-3.69905956112853	[-0.61290323]	-5.4916910180396785	-5.491691046842891
«Ростех» попросил передать ему пакет государства в «Ростелекоме»	Госкорпорация также предложила передать ей в доверительное управление акции «Ростелекома», которые сейчас принадлежат ВТБ и ВЭБ.РФ. По словам источника РБК, в правительстве пока не уверены в синергии от смены управления	0.3181818181818182	2022-04-14	RTKM	60.26	62.28	3.3521407235313694	[0.31818182]	6.555889079552696	6.555889062891822
«Ростелеком» спелся с «Элвисом» // Компании договорились о сотрудничестве в выпуске микроэлектроники	Как выяснил “Ъ”, «Ростелеком» выходит на рынок микроэлектроники, учредив с НПЦ «Элвис» совместное предприятие для производства мобильных процессоров «Скиф». Стороны не раскрывают детали проекта. Эксперты и участники рынка считают, что партнерство необходимо оператору для закрепления в сегменте компонентов для устройств интернета вещей, которые в дефиците не фоне санкций.	0.8048780487804879	2022-04-27	RTKM	54.3	64.13	18.103130755064452	[0.80487805]	12.853393114433995	12.853393085008253
«Ростелеком» связал слив данных абонентов со старой утечкой	«Вымпелком» (бренд «Билайн») опроверг появившуюся в сети информацию об утечке данных абонентов домашнего интернета.	-0.5172413793103448	2022-07-27	RTKM	60.13	50.3	-16.3479128554798	[-0.36719366]	-4.253894572498284	-2.3123835014927154
«Ростелеком» связал слив данных «Умного дома» со старой утечкой	В сеть попали ФИО, телефоны, пароли и IP-адреса пользователей сервиса. По данным компании, эта утечка является продолжением предыдущей, когда неизвестные слили таблицу внутренних аккаунтов «Ростелекома»	-0.4285714285714286	2022-06-08	RTKM	58.3	56.85	-2.487135506003423	[-0.44]	-3.1065682990562626	-3.2544459141250863
«Ростелеком» связал «слив» данных «Умного дома» со старой утечкой	В сеть попали ФИО, телефоны, пароли и IP-адреса пользователей сервиса. По данным компании, эта утечка является продолжением предыдущей, когда неизвестные «слили» таблицу внутренних аккаунтов «Ростелекома»	-0.43999999999999995	2022-06-08	RTKM	58.3	56.95	-2.3156089193824947	[-0.44]	-3.254445907633232	-3.2544459141250863
«Ростелеком» и НМГ объединят онлайн-кинотеатры Wink и more.tv	«Ростелеком» и «Национальная Медиа Группа» (НМГ) договорились объединить видеосервисы Wink и more.tv, говорится в пресс-релизе НМГ.	0.75	2022-07-04	RTKM	65.55	66.67	1.7086193745232716	[0.75]	12.14331008544396	12.14331008222797
«Россети» обсудят присоединение к дочерней ФСК ЕЭС	Этот вопрос будет поднят на заседании в сентябре. В 2020 году сообщалось о возможном переходе, наоборот, ФСК ЕЭС под контроль главы «Россетей»	0.21212121212121215	2022-07-15	FEES	0.08682	0.08892	2.418797512093993	[0.21212121]	5.1835400605618585	5.183540054814044
«Роснефть» пошла по берегу // Компания открыла месторождение в Печорском море с запасами 82 млн тонн	«Роснефть» открыла Мадачагское месторождение с запасами 82 млн тонн в Печорском море. Оно находится на Медынско-Варандейском участке в территориальном море, где бурение ведется с берега. Еще до введения санкций нефтекомпания пыталась привлечь туда CNPC, но безуспешно. Новые участки «Роснефти» могли бы дозагрузить Варандейский терминал, через который экспортируется нефть СП «Роснефти» и ЛУКОЙЛа с месторождений Требса и Титова.	0.8	2022-06-29	ROSN	374.25	386.5	3.2732130928523713	[0.8]	12.790274622968216	12.790274626622512
